"","id","date","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","target"
"325","AS14.08","2014-04-27",6.12,-0.0746657949347273,-0.269468479356102,0.598652613634088,0.270160081053181,1.46190788817945,0.0722550014203311,0,0,0.169939165970015,1.36781684218287,0.676940554900837,0,0,0,0,0,1.03899660231168,0,6
"326","AS14.08","2014-04-28",6.12,-0.145083219982875,-0.146750938093097,0.539627909741536,0.26790569586842,1.45041243047391,0.200524541046736,0,0,0.169939165970015,1.34552285518839,0.662130866264966,0,0,0,0,0,1.06292754657146,1.73205080756888,5.8
"327","AS14.08","2014-04-29",6.16,-0.386514391576523,-0.0547127821458432,0.491590506971899,0.262457281567181,1.30281128771428,0.255638414513751,0,0,0.169939165970015,1.336769124813,0.665649444041364,0,0,0,0,0,1.01026291776488,1.73205080756888,5.75
"328","AS14.08","2014-04-30",5.97666666666667,-0.562557954196892,-0.399855866948045,0.450422069023211,0.259927360043747,1.29149146332071,0.263288661980576,0,0,0.169939165970015,1.04373658612855,0.681786492148742,0,0,0,0,0,1.01380504692806,1.73205080756888,6.66666666666667
"329","AS14.08","2014-05-01",6.04333333333333,-0.713452436442922,-0.307817711000791,0.455439028740496,0.243096892760197,0.977190355196606,0.338363707610249,0,0,0,1.02201234943223,0.649266290379579,0,0,0,0,0,1.11083379672798,1.73205080756888,7
"330","AS14.08","2014-05-02",6.24333333333333,-0.441842368400067,-0.0547127821458432,0.449318662087624,0.209268251831883,1.58266922793525,0.661467475572819,0,0,0,1.06933406556367,0.681731757380357,0,0,0.447673629340026,0,0,1.35982362887012,1.73205080756888,7.2
"331","AS14.08","2014-05-03",6.48333333333333,-0.311067150453508,0.0986841444329131,0.537271769026888,0.18660884517914,1.48555683982501,0.537581571817407,0,0,0,1.08963547264643,0.649565747276948,0,0,0.559675960052418,0,0,1.25109390260137,0,7.4
"332","AS14.08","2014-05-04",6.80333333333333,0.0510796069369646,0.282760456327421,0.606451570045602,0.176716922670713,1.66123296269209,0.482467698350393,0,0,0,1.07447352803616,0.646218421723671,0,0.129099426989215,0.829223849895619,0,0,1.25273831669598,0,6.8
"333","AS14.08","2014-05-05",7.01333333333333,0.0661690551615676,0.627903541129622,0.614870484869353,0.217007898126421,1.6189346939306,0.42678972974808,0,0,0,1.0651601905063,0.644811759563314,0,0.608954003960509,0.829223849895619,0,1,1.24940078049404,0,6.66666666666667
"334","AS14.09","2014-03-22",7,0.0313411489018371,0.143988339415375,0.628624574225504,0.0269590473493537,0.242767458782412,0.20069099136062,0,0,0.0398925917610639,0.368483945657729,0,0,0,0.0963606654462272,0,8.92820323027551,0.288235868525261,3,7
"335","AS14.09","2014-03-23",7,0.0626822978036743,0.134579752251994,0.618341882705626,0.0877584647542946,0.602895147194452,0.558724127073855,0,0,0.113565457258368,0.692174245315387,0.0638406253895397,0.263652392441584,0,0.172665076562388,0.0907209769779476,7.19615242270663,0.648779786342913,3,6.75
"336","AS14.09","2014-03-24",6.91666666666667,0.320365170074557,-0.0665749931348324,0.591134346342471,0.173905203574983,0.99514422334739,1.55872412707386,0,0,0.113565457258368,0.942983350330389,0.0885308677038764,0.527427927074846,0,0.283260972596629,0.0907209769779476,5.46410161513775,1.09349920659673,4,7.25
"337","AS14.09","2014-03-25",7,0.502600801222424,-0.152682043587592,0.587710077314399,0.212562031655333,1.38517387931066,1.73109224210687,0.203094363346005,0,0.163285967883906,1.21117954172303,0.261827342460462,0.814884730728811,0.486406337595869,0.492451403168345,0.0907209769779476,3.73205080756888,1.49821285714425,2,6.2
"338","AS14.09","2014-03-26",6.84,0.654657535921085,-0.560922639855739,0.55429605892714,0.302699506614835,1.72674226910559,2.06410266555365,0.486514117448193,0,0.230829705790446,1.4667630971141,0.32578011442645,0.960359260831982,0.486406337595869,0.602586679655145,0.308687758810985,2.73205080756888,1.94454150395722,2,7.75
"339","AS14.09","2014-03-27",6.99,0.805552018167115,-0.675970334789806,0.553543930786143,0.400280970541157,1.75350821623062,2.14038864080192,0.702008146060691,0,0.222066483537045,1.31946522698035,0.428747515349442,0.960359260831982,0.486406337595869,0.829114055104692,0.308687758810985,2.73205080756888,2.14232729470544,2.41421356237309,7.8
"340","AS14.09","2014-03-28",7.15,0.684836432370291,-0.614611564158304,0.531635531257201,0.41174679862979,1.58872940635552,2.04292292099256,0.702008146060691,0,0.148393618039741,1.27719304592403,0.494056977897235,0.742455926680212,0.828013340819734,0.752809643988531,0.416039730111987,3.73205080756888,2.12114210139619,2.41421356237309,8.25
"341","AS14.09","2014-03-29",7.45,0.383047467878231,-0.269468479356102,0.555654391192295,0.438058381902457,1.55357347976836,1.43879150794558,0.908024002032671,0,0.205183906299074,1.41060253614233,0.568193506057868,0.93217564497254,1.01066054882189,0.957819576656772,0.416039730111987,5.73205080756888,2.21412541552821,1.4142135623731,8
"342","AS14.09","2014-03-30",7.6,0.111437399835377,-0.0393730894879676,0.556843840486283,0.505615747345089,1.57327305303485,1.56327144821727,0.704929638686666,0,0.155463395673536,1.38757714494432,0.474140527460119,0.891069711872982,0.52425421122602,0.861449382166317,0.416039730111987,7.96811878506867,2.26507365035119,1.4142135623731,7.75
"343","AS14.09","2014-03-31",7.91,-0.311067150453508,0.512855846195555,0.59790213290558,0.600741379743636,1.64233394413498,1.52761375885473,0.549379813781171,0,0.0879196577669957,1.34485850244132,0.538079910129639,0.74559518176981,0.52425421122602,0.872930931393845,0.569676365598704,8.38233234744176,2.3080874429125,2.41421356237309,7
"344","AS14.09","2014-04-01",7.76,-0.52231942559795,0.259750917340607,0.596808391309401,0.600535911769546,1.77572248515629,1.49104187761676,0.60524697919799,0,0.106547233077653,1.34886536428741,0.453479356224527,1.12506632467049,0.52425421122602,0.67147976503604,0.569676365598704,8.38233234744176,2.25573613263915,1,7.6
"345","AS14.09","2014-04-02",7.72,-0.401603839801126,0.167712761393353,0.625842538740905,0.766532753283278,2.08421227714546,1.57300901419301,0.91115928231241,0,0.106547233077653,1.31288382081944,0.384005207557335,1.31448187741629,0.819706903285337,0.802442339598904,0.371603417319755,9.61840032494155,2.51413147449156,1,6.2
"346","AS14.09","2014-04-03",7.31,-0.265798805779699,-0.292478018342915,0.6073002274791,0.833792835393721,1.91067778690983,1.37514552617317,0.70514342634043,0,0.0497569448183207,1.19117575994526,0.318718168605472,0.860986624490703,0.637059695283181,0.784031467641711,0.67087429546977,9.03261388731465,2.29247191233084,1,7.6
"347","AS14.09","2014-04-04",7.23,-0.145083219982875,-0.476554330237423,0.634177802093501,0.84835730810842,1.8121565167923,1.28460009897456,0.976515777854807,0,0.0992699791274197,1.22159355093483,0.322963838064659,1.13761301981486,0.942303720686573,0.67121123156045,0.67087429546977,8.52859671738373,2.24795242200746,1,7.25
"348","AS14.09","2014-04-05",7.13,-0.0696359788598597,-0.59160202517149,0.621884056376194,0.745848955467579,1.78849653441684,1.26651112697312,1.03880542802532,0.237913809684719,0.0992699791274197,1.25014814900968,0.269438555573534,1.43413278785625,0.942303720686573,0.660587223669657,0.299270878150015,8.84643396257952,2.19557156006505,1,7.5
"349","AS14.09","2014-04-06",7.23,-0.00927818596144758,-0.338497096316542,0.632453553275897,0.657785423070045,1.76749347969245,1.26883341170591,0.767444233996005,0.421936747559266,0.0807248661080056,1.28552226792568,0.311330428540922,1.05466164495558,0.942303720686573,0.615556060613881,0.299270878150015,7.11438315501064,2.15042701748006,1,6.8
"350","AS14.09","2014-04-07",7.07,-0.129993771758272,-0.246458940369289,0.650639352199237,0.501304425434077,1.63704236002918,1.24185868743736,0.659374054535881,0.421936747559266,0.130176545912736,1.27008761095312,0.344712212082304,0.819497033919958,0.418491420630388,0.699225105248175,0.556208189906048,4.87831517751085,1.99740379940547,1,6.2
"351","AS14.09","2014-04-08",7.07,-0.341246046902714,-0.246458940369289,0.668541765673312,0.38739075649888,1.81013446098428,1.25861592426351,0.899756021771064,0.421936747559266,0.175226367059222,1.25253407237924,0.41124308112387,1.14027324779273,0.418491420630388,0.402030148502886,0.753156018150418,3.46410161513775,2.06590570443161,1,7.2
"352","AS14.09","2014-04-09",6.99,-0.341246046902714,-0.246458940369289,0.64319852369089,0.340352659699154,1.7873017461982,1.746435924353,0.976601137611101,0.421936747559266,0.157129436277773,1.22477984951807,0.361560762409178,0.950421861092535,0.113247395226996,0.402030148502886,0.753156018150418,1.73205080756888,1.9894631065039,2,6.5
"353","AS14.09","2014-04-10",6.84,-0.0394570824106536,-0.476554330237423,0.621221707700463,0.363823071636523,1.68805068447345,1.70550817722677,0.919450070287066,0.184022937874546,0.157129436277773,1.17250052387372,0.317914517657025,0.789008956842797,0.113247395226996,0.291037330679351,0.753156018150418,1.73205080756888,1.89725755191295,1,6
"354","AS14.09","2014-04-11",6.54,0.186884640958392,-0.821697415039625,0.583013779488061,0.381276363243605,1.50590445822967,1.62291555748862,0.919450070287066,0,0.125917604478867,1.076685299043,0.33844189911922,0.789008956842797,0.4151727863282,0.310976380918811,0.753156018150418,2.73205080756888,1.75290937365992,1,6.8
"355","AS14.09","2014-04-12",6.54,0.307600226755216,-0.913735570986878,0.576317518967398,0.306551958579184,1.32470849565664,1.44601617405532,0.855684908358628,0,0.0764659246741367,1.01117703356664,0.245384176307696,1.17336030230162,0.680680266697357,0.0963447617216528,0.496218706394386,2.73205080756888,1.70013657727994,1,7
"356","AS14.09","2014-04-13",6.7,0.458494709001246,-0.545582947197863,0.572780519091615,0.240747223310582,1.25151555534304,1.40985472926214,0.615302941123446,0,0.0314161035276501,0.996226316168156,0.145313575743024,0.852584088428843,0.680680266697357,0.393265315517873,0,4.14626436994197,1.59574737661165,1,6
"357","AS14.09","2014-04-14",6.46,0.217063537407598,-0.821697415039625,0.59628652797956,0.184391356443982,1.11902355220477,0.803030632546823,0.267085473769031,0,0,0.900336132243447,0.111506728839692,0.858487131281402,0.680680266697357,0.46969631016256,0,4.14626436994197,1.44437984341854,1,5.8
"358","AS14.09","2014-04-15",6.32,0.0812585033861705,-1.02878326592095,0.621066945918078,0.121431859997759,0.926228895757934,0.68058578723271,0.134076961725858,0,0.0532622651413428,0.891658670393026,0.0807861014474624,0.917969720938266,0.680680266697357,0.46969631016256,0,3.41421356237309,1.25041324079827,2,6
"359","AS14.09","2014-04-16",6.32,-0.145083219982875,-1.02878326592095,0.650597207518836,0.12240985262245,0.896009920043975,0.690794345873828,0.469658403254673,0,0.0532622651413428,0.864434874986338,0,0.917969720938266,0.378754875596154,0.373351548440907,0,3.41421356237309,1.22920483469809,3,5.5
"360","AS14.09","2014-04-17",6.06,-0.295977702228905,-1.41994542869677,0.598003709145551,0.131195918014052,0.816450679954708,0.660174512776817,0.335581441528815,0,0.0532622651413428,0.889677027450494,0,0.533618375479444,0,0.373351548440907,0,3.41421356237309,0.964772670237688,3,7
"361","AS14.09","2014-04-18",6.06,-0.295977702228905,-1.44295496768359,0.612564578286322,0.159187981335654,0.78038403220678,0.616267644849982,0.501826715350588,0,0.0532622651413428,0.854899457511976,0,0.693394529331032,0.377377888562742,0.207702748182013,0,3,0.931766135373789,4,6.6
"362","AS14.09","2014-04-19",6.18,-0.416693288025729,-1.16684049984183,0.598224173430818,0.19860251362243,0.782389580935996,0.732498732603394,0.748243404529963,0,0.182803868239936,0.843568151951084,0.0356014706967299,0.482377174018669,0.377377888562742,0.241346134691306,0,4.41421356237309,1.00397435270588,4,8
"363","AS14.09","2014-04-20",6.62,-0.280888254004302,-0.614611564158304,0.608068148600587,0.173400151807848,0.879178963097436,0.744111454006078,0.748243404529963,0,0.17900556598376,0.831774467549622,0.0704281595989976,0.643656998264889,0.377377888562742,0.241346134691306,0,3.41421356237309,1.08205810100138,3,6.25
"364","AS14.09","2014-04-21",6.67,-0.280888254004302,-0.499563869224236,0.586392655231083,0.125761066452562,0.819078324029425,0.650022941110031,0.412661963001148,0,0.17900556598376,0.694246431500958,0.164810002962088,0.823472847417242,0.377377888562742,0.241346134691306,0,2.41421356237309,0.966934847478491,2,6.5
"365","AS14.09","2014-04-22",6.87,-0.431782736250332,-0.154420784422035,0.586030781753566,0.150596954487564,0.763218498328069,0.666240659069206,0.570436539269825,0,0.17900556598376,0.660131747069687,0.164810002962088,0.823472847417242,0.714422226501227,0.340563006914093,0,3.82842712474619,0.992466006611945,2,6.6
"366","AS14.09","2014-04-23",6.79,-0.492140529148744,-0.315487557329729,0.569256612411733,0.26471472872905,0.716690866416315,0.730809922128463,0.404191265448052,0,0.17900556598376,0.464903038621462,0.194476696545327,0.663696693565654,0.337044337938484,0.209291253376767,0,6.70141047095361,1.01393816084913,1,6.33333333333333
"367","AS14.09","2014-04-24",6.73666666666667,-0.230590093255625,-0.438205098592734,0.537672157569221,0.349709383781542,0.750970935996982,0.710044177671183,0.390133028689008,0,0.0494639628851668,0.500611950234311,0.189461884947466,0.535685126847096,0.557570716135503,0.0992168722227878,0,6.70141047095361,1.04265120016411,1.4142135623731,7.2
"368","AS14.09","2014-04-25",6.57666666666667,-0.245679541480228,-0.438205098592734,0.508346689016499,0.355731401831939,0.680185313325484,0.690973337275626,0.390133028689008,0,0,0.4497324349261,0.154635196045198,0.252341954803517,0.557570716135503,0.0992168722227878,0.117104764015399,8.9374784484534,0.959029803160569,1.4142135623731,7.25
"369","AS14.09","2014-04-26",6.77666666666667,-0.170232300357213,-0.0930620137905323,0.5387548719443,0.35865604489482,0.747072538044283,0.779570543045234,0.580525328739373,0,0,0.630275394475992,0.0602533526821085,0.0725261056511649,0.850965807097833,0.0992168722227878,0.312894334464176,8.9374784484534,1.0380163821844,1.4142135623731,8
"370","AS14.09","2014-04-27",7.07666666666667,0.131556664134847,0.137033376077602,0.590516596846648,0.361027308240149,0.915603918316206,0.761407280582687,0.814990964670643,0,0,0.682230358682805,0.0767921123212014,0.0725261056511649,0.513921469159348,0,0.576315401089256,7.5232648860803,1.10777043217474,1.4142135623731,6.25
"371","AS14.09","2014-04-28",7.00666666666667,-0.109874507458801,0.0680047591171618,0.600095471139285,0.21891747067706,0.714740378004226,0.562143994484113,0.814990964670643,0,0,0.682230358682805,0.0471254187379623,0.0725261056511649,0.513921469159348,0,0.576315401089256,3.65028153987288,0.839148936218496,1.4142135623731,6.6
"372","AS14.09","2014-04-29",7.06,-0.00927818596144754,0.190722300380167,0.623214809051463,0.0771235807664395,0.522571518506467,0.379380119707707,0.582632512250312,0,0,0.50590856823252,0.0165387596390929,0.0725261056511649,0.29339509096233,0,0.576315401089256,2.23606797749979,0.554895415645136,0,6.75
"373","AS14.09","2014-04-30",6.97,-0.22053046110589,-0.0393730894879676,0.644542172171592,0.0530382543222702,0.401644178668506,0.270947069058132,0.582632512250312,0,0,0.388119044474035,0.0165387596390929,0,0.29339509096233,0,0.459210637073857,0,0.409643644132506,0,7
"374","AS14.09","2014-05-01",6.92,-0.446872184474935,-0.154420784422035,0.635763522062411,0.0430499014788496,0.225303902771102,0.106095067177887,0.392240212199947,0,0,0.207576084924144,0.0165387596390929,0,0,0,0.263421066625081,0,0.222811096569638,0,7.5
"375","AS14.09","2014-05-02",6.82,-0.52231942559795,-0.269468479356102,0.628624574225504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
"376","AS14.09","2014-05-03",7.09,-0.22053046110589,-0.0163635505011542,0.628624574225504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75
"377","AS14.09","2014-05-04",7.32,-0.145083219982875,0.0526650664592862,0.628624574225504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
"378","AS14.09","2014-05-05",7.29,0.0661690551615676,0.0066459884856593,0.628624574225504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"379","AS14.12","2014-03-28",7,-0.119553333344193,0.143988339415375,0.645977217563464,0.135074683879235,0.211939152304645,0.0759654224759459,0,0,0,0.255023231489034,0.382224520238066,0,0,0.130798806528618,0,6.24264068711929,0.409319042376657,1,6.75
"380","AS14.12","2014-03-29",6.875,-0.0882121844423559,0.172928983896683,0.653690583186743,0.48206501042256,0.562113157583018,0.403762875083725,0,0,0,0.516954532168427,0.726736675922663,0,0,0.315256058428266,0,8.24264068711929,0.947292242805132,1,6.75
"381","AS14.12","2014-03-30",6.83333333333333,0.244917928951542,0.316917323312058,0.66535419447103,0.884997421090752,0.814337584317528,0.570662372961802,0,0,0,0.745431886593818,0.923726936776411,0.212430982626609,0.277507211593325,0.468471078969851,0,9.47870866461908,1.47170891614044,1,5.8
"382","AS14.12","2014-03-31",6.575,0.215901284954967,0.115762577925232,0.648658136266899,1.02633155073017,1.00969338078011,0.685470776079123,0,0,0,0.976763266667732,1.09811025984341,0.212430982626609,0.277507211593325,0.656953653387767,0,9.06449510224598,1.76362609723062,1,6.4
"383","AS14.12","2014-04-01",6.54,0.367958019653628,-0.0163635505011541,0.64259274293531,1.18014737359223,1.18458237802005,0.792496895811446,0.0914146988608685,0.0946781484423964,0.0802310773875568,1.19895685935077,1.27487534831141,0.630796230346688,0.277507211593325,0.656953653387767,0,8.65028153987289,2.08954133905869,0,6.4
"384","AS14.12","2014-04-02",6.42,0.639568087696482,-0.131411245435221,0.640748701906572,1.2269840926354,1.34862365852748,0.861118582625592,0.29615348765245,0.160851737565311,0.0802310773875568,1.16149789391449,1.22156287740959,0.816981831015692,0.277507211593325,0.52615484685915,0,8.65028153987289,2.17582730980625,0,6
"385","AS14.12","2014-04-03",6.27,0.518852501899658,-0.323157403658667,0.650090287069861,1.02457160666554,1.33306802299001,0.678657148448655,0.608027853814705,0.160851737565311,0.308811409667734,1.16135324550738,1.17036825225636,0.951560344371826,0.277507211593325,0.341697594959501,0,7.38233234744176,2.24202811671239,0,5.4
"386","AS14.12","2014-04-04",6,0.337779123204422,-0.783348183394936,0.657914201058185,0.864895899882828,1.44587795333187,0.694094266501671,0.926057224576398,0.160851737565311,0.60306988491337,1.14371070345306,1.34767337101042,1.06758953020107,0,0.188482574417916,0,6.87831517751085,2.24483446533449,0,6.5
"387","AS14.12","2014-04-05",6.14,0.624478639471879,-0.59160202517149,0.689611490952757,0.898838895669737,1.495651266578,0.679298321688468,0.926057224576398,0.160851737565311,0.853882837023351,1.13132204542244,1.45175039363081,1.6106251012243,0,0,0,8.70674230225704,2.40521235963723,1.73205080756888,6.2
"388","AS14.12","2014-04-06",6.1,0.503763053675055,-0.59160202517149,0.713511386892647,0.945037016913271,1.42202190998377,0.773269378108984,1.0077992651973,0.133740895232976,0.773651759635794,1.15795651810427,1.53843436321592,1.46503393652113,0,0,0,9.43879310982592,2.44593655968234,2.73205080756888,6.25
"389","AS14.12","2014-04-07",6.07,0.458494709001246,-0.59160202517149,0.69757355793794,0.881770139551045,1.13554650333184,0.761747528527359,0.803060476405717,0.0675673061100618,0.773651759635794,1.14898052945103,1.39742713332234,1.59906524193008,0,0,0,8.02457954745282,2.2293248769474,2.73205080756888,6.4
"390","AS14.12","2014-04-08",6.15,0.639568087696482,-0.284808172013978,0.692067666584041,0.936290670604932,0.978655571676747,0.763545319504733,0.684517619597351,0.27032850787786,0.59835839343173,1.12693291636029,1.4050181175128,1.75119045692949,0,0.266846605308892,0,6.29252873988395,2.03219441002936,2.73205080756888,6.25
"391","AS14.12","2014-04-09",6.32,0.518852501899658,-0.16976047707991,0.681890034503456,0.968999386991093,0.872691609093466,0.782267614320799,0.751783401932684,0.27032850787786,0.447857745677758,1.13355998684284,1.36525864241943,1.64596513960038,0,0.266846605308892,0,5.97469149468816,1.97491420891994,2.73205080756888,5.25
"392","AS14.12","2014-04-10",6.07,0.292510778530613,-0.706649720105557,0.688226960185324,1.6637033840173,0.919750920617047,0.937299271858891,0.921645525460378,0.510395037433077,0.37255698569905,1.12610732983932,1.45016609814738,1.28707829700336,0,0.4643611735101,0,3.14626436994197,2.0749605494901,1,6.4
"393","AS14.12","2014-04-11",6.11,0.352868571429025,-0.614611564158304,0.684119319674776,1.6926843265754,0.981057580847399,0.846728208796805,0.748488785978609,0.516273291782822,0.37255698569905,1.11209663463089,1.592853242805,1.01430421398645,0,0.4643611735101,0,1.4142135623731,2.17196126801129,0,6.6
"394","AS14.12","2014-04-12",6.18,0.12652684805998,-0.499563869224236,0.678053727237194,2.06504476105705,0.981919998514953,0.816761309384743,0.748488785978609,0.516273291782822,0.37255698569905,1.12253605701543,1.6975290624199,0.974461571115982,0,0.4643611735101,0,2.82842712474619,2.26041473357748,0,6.8
"395","AS14.12","2014-04-13",6.26,0.0661690551615676,-0.59160202517149,0.664917641453474,2.13247004890036,1.10594547572746,0.806528584666076,0.55515727662472,0.313512090015024,0.388532446768141,1.13899820516053,1.67034831955562,1.07170767294008,0,0.37236274219554,0,2.82842712474619,2.3022609172316,0,5.6
"396","AS14.12","2014-04-14",6.13,0.247242433856804,-0.706649720105557,0.658015916154176,2.03180615863531,1.12803819693681,0.783396862511399,0.169862123527694,0.313512090015024,0.35552949909429,1.17436183185772,1.70463935270303,1.09398457770501,0,0.502876130861807,0,3.14626436994197,2.32117217972852,0,6.6
"397","AS14.12","2014-04-15",6.4,0.12652684805998,-0.108401706448408,0.636324989891264,1.36239682745051,1.06488213485128,0.74398697854206,0.129282834430271,0.0734455604598069,0.180017306963017,1.2209509283219,1.66886883758102,0.90983584927881,0,0.470184911146172,0,4.14626436994197,2.23401164419116,0,6.8
"398","AS14.12","2014-04-16",6.48,0.12652684805998,0.0756746054460996,0.632590181756096,1.37494454055223,1.22537467628632,0.721402126417528,0.30398670580177,0,0.35342990252375,1.21699703950906,1.58789332520916,0.90983584927881,0,0.601636348575118,0,6.59575411272515,2.21579668112715,0,7
"399","AS14.12","2014-04-17",6.56,0.27742133030601,0.0756746054460996,0.667180458534975,1.15103565468123,1.45941526595754,0.784283084298492,0.30398670580177,0,0.35342990252375,1.24197699992644,1.54190778827985,0.859934376528879,0,0.601636348575118,0,6.91359135792093,2.28909215181541,1.4142135623731,6.8
"400","AS14.12","2014-04-18",6.56,0.0963479516107736,0.0756746054460996,0.681769909304799,1.050330476756,1.44932881320314,0.757277538793573,0.498078238875447,0,0.439645056407259,1.21142419692072,1.62894919165579,0.767778935749921,0,0.557327561930743,0,8.32780492029403,2.30280497796182,1.4142135623731,6.6
"401","AS14.12","2014-04-19",6.76,-0.265798805779699,0.443827229235115,0.676250052886163,1.01560425851612,1.29161614424728,0.725595542649089,0.581817817159914,0,0.328890176589447,1.19083029328605,1.58373333998482,0.87832899056861,0,0.548080602823882,0,6.59575411272515,2.21779306063036,1.4142135623731,5.8
"402","AS14.12","2014-04-20",6.6,-0.0243676341860505,0.259750917340607,0.698305795361833,1.71892216076404,1.32457311799918,0.664836769025373,0.452534982729643,0,0.328890176589447,1.17282014570613,1.54229491297817,1.08493509542057,0,0.38325725433831,0,7.59575411272515,2.20100377079099,2.82842712474619,6.4
"403","AS14.12","2014-04-21",6.52,0.0359901587123616,0.259750917340607,0.720542834645176,1.78803761818149,1.19108590181624,0.768895602376827,0.277831111358144,0.348568183024775,0.290796260762952,1.1698640596633,1.6082070267583,1.42925436876816,0,0.398604654252602,0,5.14626436994197,2.40079822540701,2.82842712474619,6
"404","AS14.12","2014-04-22",6.32,-0.0394570824106535,0.14470322240654,0.685415496420823,1.69651709165775,1.09066462187631,0.658487450252454,0.277831111358144,0.516176885876837,0.290796260762952,1.14481516009009,1.61165861848176,1.39788169775591,0,0.509007073581174,0,4.41421356237309,2.30156060196176,1.4142135623731,6.5
"405","AS14.12","2014-04-23",6.26,0.217063537407598,0.236741378353794,0.693553211176715,1.78057337687078,1.190569948309,0.949248267304313,0.246861636781599,0.516176885876837,0.135318679734237,1.15675007022357,1.66706673811326,1.61218246357261,0,0.501025549396614,0,4.41421356237309,2.55082428196877,1.4142135623731,5.8
"406","AS14.12","2014-04-24",6.1,0.398136916102834,0.236741378353794,0.705058499746702,1.81725555536207,1.2294793278368,0.935078043885865,0.163122058497132,0.516176885876837,0.245225318438287,1.13412845650831,1.6661467688171,1.54583630091987,0,0.379759119837207,0,6.86370330515627,2.54102013022537,1.4142135623731,6.6
"407","AS14.12","2014-04-25",6.26,0.0963479516107736,0.328779534301047,0.682205959719483,1.1920189502243,1.08565229638131,0.924268849666992,0.450795112622527,0.516176885876837,0.415439392283989,1.10612210600325,1.7321228206909,1.7362003644968,0,0.379759119837207,0,5.86370330515627,2.53028363347988,0,5.6
"408","AS14.12","2014-04-26",6.1,0.0359901587123615,-0.0393730894879676,0.663926697888965,1.10891905968525,1.05327277774799,0.784425876366278,0.694199926515402,0.167608702852061,0.280120712549752,1.09835069159313,1.58780600293679,1.81200380234816,0,0.485642437391701,0.347888236665631,7.59575411272515,2.24705372893156,1,7
"409","AS14.12","2014-04-27",6.3,0.186884640958392,0.0756746054460996,0.720325641170565,1.08920483949847,0.948252922337401,0.825711846122526,0.694199926515402,0,0.280120712549752,1.09335414856955,1.52134411818616,2.02931677836072,0,0.375240018063128,0.593113976781305,9.04524385550833,2.21316119361596,1,6
"410","AS14.12","2014-04-28",6.2,0.111437399835377,-0.0393730894879676,0.726376222895756,0.976566741664692,0.676064165573091,0.556879085347956,0.531077868018271,0,0.356948373481395,1.10566479972228,1.34116983457522,2.02920262750254,0,0.252682154897732,1.07912224319772,8.63103029313523,1.87548282175557,1,6.6
"411","AS14.12","2014-04-29",6.36,-0.0696359788598596,0.0526650664592861,0.716896918133885,1.01952688939051,0.702738373213518,0.527370757168618,0.749779607598948,0,0.247041734777345,1.11328230891179,1.25788943141026,1.96952285982697,0,0.252682154897732,1.07912224319772,7.59575411272515,1.8129757785247,3.82842712474619,6
"412","AS14.12","2014-04-30",6.24,-0.00927818596144753,0.236741378353794,0.714634175038178,0.96978999719929,0.788688132987231,0.483382730043563,0.462106553473553,0,0.249525947494341,1.12518538641673,1.25640716668966,1.57255269139807,0,0.252682154897732,1.07912224319772,8.59575411272515,1.78530650161544,3.82842712474619,6.25
"413","AS14.12","2014-05-01",6.37,-0.145083219982875,0.451497075564052,0.711222150637819,0.946421962459836,0.906797178093282,0.601798407206245,0.218701739580678,0,0.352384853834542,1.10856363515471,1.27063732421562,1.50853241569777,0,0.122104014079773,0.731234006532086,8.27791686752937,1.83517337402708,2.82842712474619,6.2
"414","AS14.12","2014-05-02",6.21,-0.280888254004302,0.221401685695918,0.664325915199817,0.98043464200986,1.11212946253282,0.668112721532876,0.791914545465064,0.24086404116396,0.481359996276943,1.13527857093797,1.44130234140921,1.39217368836104,0,0.252868290826815,0.486008266416412,5.82842712474619,2.07270796077768,4.24264068711929,5.5
"415","AS14.12","2014-05-03",6.11,-0.280888254004302,0.106353990761851,0.650121184670741,1.09824916605004,1.34131306191854,0.813206511631867,1.22617358583675,0.24086404116396,0.508461106526097,1.10354340746698,1.61478725185064,1.1718739843921,0,0.374505078269153,0,5.82842712474619,2.38638439440703,4.24264068711929,5.6
"416","AS14.12","2014-05-04",5.91,-0.22053046110589,-0.261798633027164,0.650027089072833,1.14236108922746,1.36770948727772,0.825501824914259,1.20615581041309,0.24086404116396,0.636796091214192,1.10872110146026,1.64620027560453,0.987827476929668,0,0.590259008044778,0,5.41421356237309,2.44269133642929,2.41421356237309,4.8
"417","AS14.12","2014-05-05",5.67,-0.341246046902714,-0.814027568710687,0.661863689241171,1.19318757355622,1.29470838013277,0.912127124823537,1.20615581041309,0.24086404116396,0.464097804651494,1.10157801522908,1.68828525727921,0.987827476929668,0,0.590259008044778,0,3.41421356237309,2.48797849764053,2.41421356237309,6
"418","AS14.13","2014-03-14",7,-0.572236780082284,0.143988339415375,0.628624574225504,0.0400027268273858,0.157414253001972,0.045226449640974,0,0,0,0.475888795904337,0.0760848152258594,0,0,0,0,6.41421356237309,0.185979192617038,2,7.8
